Ticket ID,Site Default,Calendar Week ,Ticket Create Time,Problem Description,General Category,Sub Category,Resolution,Priority,No.,Count of Calendar Week 
INC000006004691,Cegled,CW: 2022/20,5/17/2022 6:32:14 AM,"Site:
	CEG

Affected Line:
	HD-Line

Fauf (Fertigungsauftrag) / Lot ID:
	81555251

Area:
	DCB teszt

Interface:
	Camstar

Equipments or Process Affected:
	DUMMY_22AS0064

Host name:
	22AS0064

Problem description / Error message:
	A DU0590P1 tételb?l egy tálca beragadt a DCB teszt állomáson, ezt kellene átmozgatni a Pin beültetésre.
	
	A tálca kódja:
	0100137885003419
	
	A rajta lév? nutzenek:
	
	0952225182543484
	0952225176543484
	0952225173543484
	0952225703543484
	0952225174543484
	0952225170543484
	0952225136543484
	0952225133543484
	0952225161543484
	0952225171543484
	0952225144543484
	0952225132543484
	0952225130543484
	0952225134543484
	

Contact Phone Number:
	303418479

Carriers / Items affected (ID):
	0100137885003419

",Integration,Others,on 0100137885003287 carrier moved to Pin placement,Low,540,1
INC000006005552,Cegled,CW: 2022/20,5/17/2022 10:19:30 AM,"Site:
	CEG

Affected Line:
	Econo2

Fauf (Fertigungsauftrag) / Lot ID:
	81558412

Area:
	

Interface:
	Camstar

Equipments or Process Affected:
	ECONO2_MOD_A

Host name:
	

Problem description / Error message:
	Az alábbi 2 hordozókra be lett csipogva 18 db modul. Viszont a hordozók el vannak deformálódva így nem tudjuk tovább küldeni ?ket.
	0100104502900097
	0100104502900556
	le tudnátok üríteni ?ket? 

Contact Phone Number:
	308311776

",Integration,XMES,A wt-k leürítése megtörtént.,Low,541,1
INC000006005762,Cegled,CW: 2022/20,5/17/2022 10:50:48 AM,"Site:
	CEG

Affected Line:
	HD-Line

Fauf (Fertigungsauftrag) / Lot ID:
	81554928

Area:
	Ultrahangos hegeszt?

Interface:
	Camstar

Equipments or Process Affected:
	Ultrasonic-Welding_206

Host name:
	10032952
	

Problem description / Error message:
	USS nem olvasott be egy wt-t (01000410983085), ezért a jó modulokat át kellene rakni erre a WT-re (01000410983102)

Contact Phone Number:
	303418479

Carriers / Items affected (ID):
	régi  wt: 01000410983085:   új wt: 01000410983102

",Procedural,TrackIn / TrackOut,"Az érintett modulok selejtezve lettek, mivel már jártak az USW berendezésben és megkapták az ID-kat, ezért nem lehetséges az újraregisztrálás.",Low,542,1
INC000006005776,Cegled,CW: 2022/20,5/17/2022 10:53:13 AM,"Site:
	CEG

Affected Line:
	62mm

Fauf (Fertigungsauftrag) / Lot ID:
	81558776	AH10998E1 	81558777	HA10998E0

Area:
	

Interface:
	Camstar

Equipments or Process Affected:
	ABORT

Host name:
	

Problem description / Error message:
	Retroactively opened ticket, pls forward it to Benjamin Szabo.
	
	Tétet abortálása Camstarból:
	81558776	AH10998E1	640	81558777	HA10998E0	160
	

Contact Phone Number:
	+36308465940

",Procedural,Others,"Fauf aborted.
Abortálás megtörtént.",Low,543,1
INC000006009141,Cegled,CW: 2022/20,5/18/2022 12:19:17 PM,"Site:
	CEG

Affected Line:
	HD-Line

Fauf (Fertigungsauftrag) / Lot ID:
	81554717

Area:
	Baumann

Interface:
	Camstar

Equipments or Process Affected:
	Baumann Assembly Sub_equiqment 02

Host name:
	10025507-02

Problem description / Error message:
	Röntgen állomáson kifutott az alábbi tétel,de nem tudjuk kiregisztrélni ,mert az el?z? állomáson nem lett lezárva. Jelenleg a Baumann-ban egy kisérleti tétel fut és nincs lehet?ség a futó tétel szüneteltetésére.
	Így nem tudjuk lezárna szóban forgó tételt.
	Auftrag:81554717

Contact Phone Number:
	06303418479

",Procedural,TrackIn / TrackOut,34 a Soldering jig assembly / Forraszto forma felepitesen a 34 folytatando(),Low,544,1
INC000006010052,Cegled,CW: 2022/21,5/18/2022 6:38:46 PM,"Site:
	CEG

Affected Line:
	HD-Line

Fauf (Fertigungsauftrag) / Lot ID:
	81556397 NPI tétel

Area:
	ultrahangos hegesztés

Interface:
	Camstar

Equipments or Process Affected:
	Ultrasonic-welding_207

Host name:
	

Problem description / Error message:
	lot or modul is not released. 207-es ultrahangos hegeszt?gép nem fogadja be a 01000410981761 és 01000410982399 wt-ket. Kérjük a ""bemozgatást"" levenni róluk, hogy újra betéve a modulok hegesztésre kerüljenek 

Contact Phone Number:
	+36303418479

Carriers / Items affected (ID):
	01000410981761, 01000410982399

",Integration,XMES,A tétel gyártása befejez?dött.,Low,545,1
INC000006010989,Cegled,CW: 2022/20,5/19/2022 7:32:09 AM,"Site:
	CEG

Affected Line:
	HD-Line

Fauf (Fertigungsauftrag) / Lot ID:
	81556397

Area:
	Ulrahangos hegesztés

Interface:
	Camstar

Equipments or Process Affected:
	Ultrasonic-Welding_207

Host name:
	10033651

Problem description / Error message:
	DMX kód olvasási hiba miatt szeretnénk kérni a modulok áthelyezését. 
	A modulok hegesztésre várnak.
	Err?l a WT-r?l: 01000410982328
	Erre a WT-re: 01000410981836
	

Contact Phone Number:
	303418479

Carriers / Items affected (ID):
	01000410981836

",Procedural,Others,"Not correct fauf was provided.
New incident: INC000006011542",Low,546,1
INC000006011083,Cegled,CW: 2022/20,5/19/2022 8:21:19 AM,"Site:
	CEG

Affected Line:
	HD-Line

Fauf (Fertigungsauftrag) / Lot ID:
	81554973

Area:
	Baumann

Interface:
	Camstar

Equipments or Process Affected:
	Baumann01

Host name:
	10025507_01

Problem description / Error message:
	Baumann-nál alaplap,tálca beolvasási hiba

Contact Phone Number:
	303418479

",Procedural,Material Setup,"Affected material lot Batch IDs have been created with lower case (z220103gel):
45945__z220103gel__779
45945__z220103gel__795
45945__z220103gel__798
45945__z220103gel__818
45945__z220103gel__898
45945__z220103gel__946
Manually corrected mat lot quantities to and changed assigned material ID with upper case (Capital) on affected carriers.",Critical,547,1
INC000006011494,Cegled,CW: 2022/20,5/19/2022 9:25:24 AM,"Site:
	CEG

Affected Line:
	HD-Line

Fauf (Fertigungsauftrag) / Lot ID:
	81557830

Area:
	Kártyabond

Interface:
	Camstar

Equipments or Process Affected:
	Assy-Pin_013

Host name:
	10060366

Problem description / Error message:
	Ehhez a tálcához kellene hozzá rendelni a nutzeneket.
	0100137885003244
	
	0982219203543484
	0982219161543484
	0982219166543484
	0982219243543484
	0982219220543484
	0982219164543484
	0982219167543484
	0982219221543484
	0982219217543484
	0982222684543484
	0982222688543484
	0982222670543484
	0982222636543484
	0982222685543484
	0982222667543484
	0982222666543484
	

Contact Phone Number:
	303418479

Carriers / Items affected (ID):
	0100137885003244

",Procedural,TrackIn / TrackOut,Az érintett nutzeneket hozzárendeltem a tálcához. The affected items have been assigned to the tray.,Medium,548,1
INC000006011542,Cegled,CW: 2022/20,5/19/2022 9:42:03 AM,"Site:
	CEG

Affected Line:
	HD-Line

Fauf (Fertigungsauftrag) / Lot ID:
	81559186

Area:
	Ulrahangos hegesztés

Interface:
	Camstar

Equipments or Process Affected:
	Ultrasonic-Welding_204

Host name:
	10025516

Problem description / Error message:
	Err?l a WT-r?l kellene áthelyezni a modulokat. kód olvasási hiba
	01000410982328 -ról 
	01000410981836-ra
	

Contact Phone Number:
	303418479

Carriers / Items affected (ID):
	01000410981836

",Procedural,Others,"Az érintett modulok selejtezve lettek. The affected items have been scrapped, more info in work detail.",Medium,549,1
INC000006011576,Cegled,CW: 2022/20,5/19/2022 9:50:12 AM,"Site:
	CEG

Affected Line:
	HD-Line

Fauf (Fertigungsauftrag) / Lot ID:
	81554964

Area:
	Ulrahangos hegesztés

Interface:
	Camstar

Equipments or Process Affected:
	Ultrasonic-Welding_206

Host name:
	10032952

Problem description / Error message:
	Err?l a WTk-r?l kellene áthelyezni a modulokat.Kód olvasási hiba
	01000410982882
	01000410982528, ezekr?l
	
	
	01000410982425
	01000410983147,ezekre

Contact Phone Number:
	303418479

Carriers / Items affected (ID):
	01000410982882,01000410982528

",Procedural,Others,"Visszavontam az érintett wt-k regisztrálását, próbáljátok újra beregisztrálni. 
Move in cancel needed for the carriers (groupID still 0 so it is possible to register in), please try to register again.",Medium,550,1
INC000006011969,Cegled,CW: 2022/20,5/19/2022 10:54:39 AM,"Site:
	CEG

Affected Line:
	Econo1

Fauf (Fertigungsauftrag) / Lot ID:
	81559643

Area:
	

Interface:
	

Equipments or Process Affected:
	Eway - videoton

Host name:
	

Problem description / Error message:
	NPI tétel 81559643.
	Camstar JCBE bemozgatás sikeres; Econo1_SUB_A.
	Eway probléma, a leírás alapján az 1.3 videoton nem fogadja el a faufot.

Contact Phone Number:
	06303418479

",Procedural,Others,"A jegy elkészülte után nem sokkal ellen?rizve, van BOM és adatok a lothoz ewayben. Egéb info, tegnap nem folytatták mert a mérnök félretetette",Low,551,1
INC000006012414,Cegled,CW: 2022/20,5/19/2022 12:46:32 PM,"Site:
	CEG

Affected Line:
	HD-Line

Fauf (Fertigungsauftrag) / Lot ID:
	81556399

Area:
	Keretszerelés

Interface:
	Camstar

Equipments or Process Affected:
	Assy-Frame_014

Host name:
	10123714

Problem description / Error message:
	a keretszerelésen beragadt 3 modul ami hegesztésre vár már.
	WT:
	01000410982703
	Modulok:
	3122100365339743
	3122100366339743
	3122100367339743
	

Contact Phone Number:
	303418479

Carriers / Items affected (ID):
	01000410982703

",Procedural,Others,A modulok áthelyezés a következ? állomásra sikeres volt.,High,552,1
INC000006012638,Cegled,CW: 2022/20,5/19/2022 2:40:12 PM,"Site:
	CEG

Affected Line:
	HD-Line

Fauf (Fertigungsauftrag) / Lot ID:
	81554964

Area:
	ultrahangos hegesztés

Interface:
	Camstar

Equipments or Process Affected:
	Ultrasonic-welding -> pottingSystem_023 vizuális ellen?rzés

Host name:
	10065060

Problem description / Error message:
	Ultrahangos hegesztés állomáson beragadt egy wt, amit át kellene mozgatni önt? utáni vizuális ellen?rzésre. wt száma: 01000410981815

Contact Phone Number:
	+36303418479

Carriers / Items affected (ID):
	01000410981815

",Procedural,Others,"Kiregisztrálás megtörtént.
Carrier have been moved out.",High,553,1
INC000006012773,Cegled,CW: 2022/20,5/19/2022 3:49:50 PM,"Site:
	CEG

Affected Line:
	HD-Line

Fauf (Fertigungsauftrag) / Lot ID:
	81556399

Area:
	ultrahangos hegesztés

Interface:
	Camstar

Equipments or Process Affected:
	10032952

Host name:
	Ultrasonic-welding_206

Problem description / Error message:
	Lot or module is not released.
	A 206-os ultrahangos hegeszt?gép nem hegeszti le a wt-n lev? modulokat. Az el?tte lev? keretszerel? gépen mérnöki beállítások zajlanak. A tétel NPI tétel. Mellékletben csatolom az áthelyezéshez az adatokat.

Contact Phone Number:
	+36303418479

Carriers / Items affected (ID):
	melléklet szerint

",Procedural,Others,A modulok áthelyezése megtörtént.,Low,554,1
INC000006013513,Cegled,CW: 2022/20,5/20/2022 4:10:29 AM,"Site:
	CEG

Affected Line:
	HD-Line

Fauf (Fertigungsauftrag) / Lot ID:
	81554970

Area:
	Ultrahangos hegeszt?

Interface:
	Camstar

Equipments or Process Affected:
	Ultrasonic-Welding_207

Host name:
	10033651
	

Problem description / Error message:
	Ultrahangos hegesztés állomáson az UD0585P0 tételb?l beragadt egy wt (01000410982657), ezt kellene átmozgatni az öntés állomásra.
	A wt-n található modulok le lettek hegesztve és már a vizuális ellen?rzésen is átestek.

Contact Phone Number:
	303418479

Carriers / Items affected (ID):
	01000410982657

",Procedural,Others,Az alábbi wt-t átmozgattam.,Low,555,1
INC000006013522,Cegled,CW: 2022/20,5/20/2022 4:14:25 AM,"Site:
	CEG

Affected Line:
	HD-Line

Fauf (Fertigungsauftrag) / Lot ID:
	81554971

Area:
	Ultrahangos hegeszt?

Interface:
	Camstar

Equipments or Process Affected:
	Ultrasonic-Welding_207

Host name:
	10033651
	

Problem description / Error message:
	Ultrahangos hegesztés állomáson az UD0586P0 tételb?l beragadt két wt (01000410982304, 01000410982681), ezeket kellene átmozgatni az öntés állomásra.
	A két wt-n található modulok le lettek hegesztve és már a vizuális ellen?rzésen is átestek.

Contact Phone Number:
	303418479

Carriers / Items affected (ID):
	01000410982304, 01000410982681

",Procedural,Others,A wt-ket átmozgattam.,Low,556,1
INC000006013874,Cegled,CW: 2022/20,5/20/2022 6:50:31 AM,"Site:
	CEG

Affected Line:
	62mm

Fauf (Fertigungsauftrag) / Lot ID:
	81550429

Area:
	Kályha

Interface:
	Camstar

Equipments or Process Affected:
	Kályha 13 -as

Host name:
	CEGBEARVLO30013

Problem description / Error message:
	Kályhánál beragadt kártya, hordozó van.
	Kártyán 23 db modul van.
	Azt írja ki, hogy X-MES hiba.
	Kártya szám: 4
	Auf.: 81550429
	Charge: HB33089PO

Contact Phone Number:
	308311766

",Procedural,TrackIn / TrackOut,DUMMY_RUNCARD120_04 track out successfully done from terminal soldering worflow step.,High,557,1
INC000006014302,Cegled,CW: 2022/20,5/20/2022 9:13:37 AM,"Site:
	CEG

Affected Line:
	HD-Line

Fauf (Fertigungsauftrag) / Lot ID:
	81557823

Area:
	Baumann

Interface:
	Camstar

Equipments or Process Affected:
	Baumann_Assembly 02

Host name:
	10025507-02

Problem description / Error message:
	Ehhez a tálcához szeretném a nutzeneket hozzá rendelni.Már a vadun fut a tétel.
	Tálca: 0100137885003419
	
	
	
	
	DCB-k: 
	0862211727543484
	0862211723543484
	0862211725543484
	0862211730543484
	0862211728543484
	0862211721543484
	0862211726543484
	0862211722543484
	0862211776543484
	0862211774543484
	0862211775543484
	0862211815543484
	0862211814543484
	0862211770543484
	0862211746543484
	0862211772543484
	

Contact Phone Number:
	303418479

Carriers / Items affected (ID):
	0100137885003419

",Procedural,TrackIn / TrackOut,"0100137885003419  carrier contained another (newly assigned) material lot (45984__DU0698E1__016) and not that one which production would like to use (43563__DU0603P1__005).
Unterminated 43563__DU0603P1__005 material lot and assigned to 0100137885003419 carrier (tray).",High,558,1
INC000006014408,Cegled,CW: 2022/20,5/20/2022 9:58:07 AM,"Site:
	CEG

Affected Line:
	Econo1

Fauf (Fertigungsauftrag) / Lot ID:
	81555400

Area:
	datacon

Interface:
	

Equipments or Process Affected:
	DC29

Host name:
	CEGFABDC29

Problem description / Error message:
	Videoton 1.3 visszautasítja
	Ezek is érintettek a problémával:
	KH3512P2/81555411/46082
	KH3512P3/81555422/46083
	KH3513P1/81555401/46081
	KH3513P2/81555412/46082
	KH3513P3/81555423/46083
	
	

Contact Phone Number:
	308311786

",Integration,LEGACY APP,"Data to input received on 20th05, receiving ticket datea cleened up in Eway. Please start the lots again in eway/Pár perc után kérem startoltassátok újra, s akkok kell menjen",Low,559,1
INC000006014647,Cegled,CW: 2022/20,5/20/2022 10:51:47 AM,"Site:
	CEG

Affected Line:
	Econo2

Fauf (Fertigungsauftrag) / Lot ID:
	81556191

Area:
	Automata packing

Interface:
	XMES

Equipments or Process Affected:
	auto csomi

Host name:
	ISCFS4RL7316

Problem description / Error message:
	Sziasztok!
	
	Az alábbi tételt nem tudtuk lekönyvelni ,mert az írja az Xtest ,hogy nem zártuk le automata csomagolón.
	Segítséget szeretnénk kérni ,hogy a tételt le tudjuk könyvelni.
	Hibaüzenet:
	""Printing Error:Lot 81556191 is not finished at packing station""
	Charge: H59568P0
	Auft.:81556191
	Mat.:49587
	El?re is köszönjük.

Contact Phone Number:
	06301256467, 06304253623

Carriers / Items affected (ID):
	209

",Procedural,Others,PackingFinished status changed to true.,Low,560,1
INC000006014951,Cegled,CW: 2022/20,5/20/2022 12:33:24 PM,"Site:
	CEG

Affected Line:
	Econo2

Fauf (Fertigungsauftrag) / Lot ID:
	81558838

Area:
	Automata packing

Interface:
	Camstar

Equipments or Process Affected:
	AUTO CSOMI

Host name:
	SCFS4RL7316

Problem description / Error message:
	Sziasztok!
	
	Az alábbi tételt nem tudtuk lekönyvelni ,mert nem engedett fuvarlevelet nyomtatni Camstar elakadás miatt.
	Mindenhol kiregisztrálták már ,de továbbra se engedi.
	Gyanus ,hogy dupla hordozón van a tétel.
	Segítenétek ebben nekünk?
	El?re is köszönjük.
	ProductionOrder:	81558838
	Material:	46254
	Category:	PROD
	Type:	FP50R12KT4G;
	Charge:	H914518P0
	
	Üdv, Szabina & Tündi

Contact Phone Number:
	06301256467, 06304253623

Carriers / Items affected (ID):
	227

",Procedural,TrackIn / TrackOut,"The correction and Print Delivery note have been successfully performed.
Please continue the process with Move Out lot from ECONO_TEST_B equipment in Camstar.",High,561,1
